AÑO_INFRACCION,MES_INFRACCION,COD_INFRACCION,DESC_INFRACCION,TIPO_INFRACCION,SERVICIO_VEHICULO_INFRACTOR,CLASE_VEHICULO_INFRACTOR,CANTIDAD_INFRACCIONES
2023,3,H13,Las demás conductas que constituyan infracción a las normas de tránsito y que no se encuentren descritas en este acto administrativo,Transito,PARTICULAR,AUTOMOVIL,8
2023,3,H13,Las demás conductas que constituyan infracción a las normas de tránsito y que no se encuentren descritas en este acto administrativo,Transito,PARTICULAR,CAMIONETA,2
2023,3,H13,Las demás conductas que constituyan infracción a las normas de tránsito y que no se encuentren descritas en este acto administrativo,Transito,PARTICULAR,MOTOCARRO,1
2023,3,H13,Las demás conductas que constituyan infracción a las normas de tránsito y que no se encuentren descritas en este acto administrativo,Transito,PARTICULAR,MOTOCICLETA,13
2023,3,H13,Las demás conductas que constituyan infracción a las normas de tránsito y que no se encuentren descritas en este acto administrativo,Transito,PUBLICO,AUTOMOVIL,2
2023,3,H13,Las demás conductas que constituyan infracción a las normas de tránsito y que no se encuentren descritas en este acto administrativo,Transito,PUBLICO,BUS,1
2023,3,H13,Las demás conductas que constituyan infracción a las normas de tránsito y que no se encuentren descritas en este acto administrativo,Transito,PUBLICO,CAMION,1
2023,4,587,Cuando se compruebe la inexistencia o alteración de los documentos que sustentan la operación del vehículo y sólo por el tiempo requerido para clarificar los hechos.,Transporte,PUBLICO,AUTOMOVIL,1
2023,4,587,Cuando se compruebe la inexistencia o alteración de los documentos que sustentan la operación del vehículo y sólo por el tiempo requerido para clarificar los hechos.,Transporte,PUBLICO,BUS,1
2023,4,587,Cuando se compruebe la inexistencia o alteración de los documentos que sustentan la operación del vehículo y sólo por el tiempo requerido para clarificar los hechos.,Transporte,PUBLICO,CAMIONETA,1
2023,4,587,Cuando se compruebe la inexistencia o alteración de los documentos que sustentan la operación del vehículo y sólo por el tiempo requerido para clarificar los hechos.,Transporte,PUBLICO,MICROBUS,1
2023,4,590,"Cuando se compruebe que el equipo está prestando un servicio no autorizado, entendiéndose como aquel servicio que se preta a través de un vehículo automotor de servicio público sin el permiso, o cuando se preste contrariando las condiciones iniciales.",Transporte,PUBLICO,AUTOMOVIL,38
2023,4,590,"Cuando se compruebe que el equipo está prestando un servicio no autorizado, entendiéndose como aquel servicio que se preta a través de un vehículo automotor de servicio público sin el permiso, o cuando se preste contrariando las condiciones iniciales.",Transporte,PUBLICO,BUS,2
2023,4,590,"Cuando se compruebe que el equipo está prestando un servicio no autorizado, entendiéndose como aquel servicio que se preta a través de un vehículo automotor de servicio público sin el permiso, o cuando se preste contrariando las condiciones iniciales.",Transporte,PUBLICO,CAMIONETA,6
2023,4,590,"Cuando se compruebe que el equipo está prestando un servicio no autorizado, entendiéndose como aquel servicio que se preta a través de un vehículo automotor de servicio público sin el permiso, o cuando se preste contrariando las condiciones iniciales.",Transporte,PUBLICO,MICROBUS,1
2023,4,A01,No transitar por la derecha de la vía,Transito,Otros,BICICLETA O TRICICLO,1
2023,4,A01,No transitar por la derecha de la vía,Transito,Otros,Otros,10
2023,4,A01,No transitar por la derecha de la vía,Transito,PARTICULAR,BICICLETA O TRICICLO,2
2023,4,A02,Agarrarse de otro vehículo en movimiento,Transito,Otros,Otros,5
2023,4,A03,Transportar personas o cosas que disminuyen su visibilidad eincomoden la conducción,Transito,Otros,Otros,4
2023,4,A04,"Transitar por andenes, aceras, puentes o demás lugares de uso exclusivo para el tránsito de peatones",Transito,Otros,Otros,2
2023,4,A05,No respetar las señales de tránsito,Transito,Otros,BICICLETA O TRICICLO,1
2023,4,A05,No respetar las señales de tránsito,Transito,Otros,Otros,21
2023,4,A05,No respetar las señales de tránsito,Transito,PARTICULAR,BICICLETA O TRICICLO,5
2023,4,A05,No respetar las señales de tránsito,Transito,Otros,BICICLETA O TRICICLO,2
2023,4,A06,Transitar sin los dispositivos luminosos requeridos,Transito,Otros,BICICLETA O TRICICLO,1
2023,4,A08,"Transitar por zonas prohibidas o, por aquellas vías en donde las autoridades competentes lo prohíban o, conducir por vías diferentes a aquellas especialmente diseñadas para ello cuando las hubiere",Transito,Otros,Otros,18
2023,4,A11,Transitar por zonas restringidas o por vías de alta velocidad como autopistas y arterias,Transito,Otros,BICICLETA O TRICICLO,6
2023,4,A11,Transitar por zonas restringidas o por vías de alta velocidad como autopistas y arterias,Transito,Otros,Otros,67
2023,4,A11,Transitar por zonas restringidas o por vías de alta velocidad como autopistas y arterias,Transito,PARTICULAR,BICICLETA O TRICICLO,3
2023,4,A11,Transitar por zonas restringidas o por vías de alta velocidad como autopistas y arterias,Transito,Otros,BICICLETA O TRICICLO,4
2023,4,A12,"Prestar servicio público con este tipo de vehículos. El vehículo será inmovilizado por primera vez por 5 días, 20 días por segunda vez y 40 días por tercera vez",Transito,Otros,BICICLETA O TRICICLO,2
2023,4,A12,"Prestar servicio público con este tipo de vehículos. El vehículo será inmovilizado por primera vez por 5 días, 20 días por segunda vez y 40 días por tercera vez",Transito,Otros,Otros,6
2023,4,A12,"Prestar servicio público con este tipo de vehículos. El vehículo será inmovilizado por primera vez por 5 días, 20 días por segunda vez y 40 días por tercera vez",Transito,PARTICULAR,BICICLETA O TRICICLO,4
2023,4,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,Transito,Otros,Otros,1
2023,4,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,Transito,PARTICULAR,AUTOMOVIL,20
2023,4,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,Transito,PARTICULAR,CAMION,3
2023,4,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,Transito,PARTICULAR,CAMIONETA,11
2023,4,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,Transito,PARTICULAR,MOTOCARRO,4
2023,4,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,Transito,PARTICULAR,MOTOCICLETA,492
2023,4,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,Transito,PARTICULAR,VOLQUETA,1
2023,4,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,Transito,PUBLICO,AUTOMOVIL,29
2023,4,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,Transito,PUBLICO,BUS,2
2023,4,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,Transito,PUBLICO,CAMION,4
2023,4,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,Transito,PUBLICO,CAMIONETA,1
2023,4,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,Transito,PUBLICO,VOLQUETA,2
2023,4,B02,Conducir un vehículo con la licencia de conducción vencida,Transito,PARTICULAR,AUTOMOVIL,14
2023,4,B02,Conducir un vehículo con la licencia de conducción vencida,Transito,PARTICULAR,CAMIONETA,13
2023,4,B02,Conducir un vehículo con la licencia de conducción vencida,Transito,PARTICULAR,CAMPERO,1
2023,4,B02,Conducir un vehículo con la licencia de conducción vencida,Transito,PARTICULAR,MOTOCARRO,1
2023,4,B02,Conducir un vehículo con la licencia de conducción vencida,Transito,PARTICULAR,MOTOCICLETA,24
2023,4,B02,Conducir un vehículo con la licencia de conducción vencida,Transito,PARTICULAR,VOLQUETA,2
2023,4,B02,Conducir un vehículo con la licencia de conducción vencida,Transito,PARTICULAR,Otros,1
2023,4,B02,Conducir un vehículo con la licencia de conducción vencida,Transito,PUBLICO,AUTOMOVIL,77
2023,4,B02,Conducir un vehículo con la licencia de conducción vencida,Transito,PUBLICO,BUS,2
2023,4,B02,Conducir un vehículo con la licencia de conducción vencida,Transito,PUBLICO,CAMION,3
2023,4,B02,Conducir un vehículo con la licencia de conducción vencida,Transito,PUBLICO,CAMIONETA,3
2023,4,B02,Conducir un vehículo con la licencia de conducción vencida,Transito,Otros,AUTOMOVIL,1
2023,4,B03,"Conducir un vehículo sin placas,no portarlas en el extremo delantero o trasero,portarlas con obstáculos o en condiciones que dificulten su plena identificación,distintivos similares a éstas, sin el permiso vigente expedido por autoridad de tránsito",Transito,Otros,Otros,1
2023,4,B03,"Conducir un vehículo sin placas,no portarlas en el extremo delantero o trasero,portarlas con obstáculos o en condiciones que dificulten su plena identificación,distintivos similares a éstas, sin el permiso vigente expedido por autoridad de tránsito",Transito,PARTICULAR,AUTOMOVIL,28
2023,4,B03,"Conducir un vehículo sin placas,no portarlas en el extremo delantero o trasero,portarlas con obstáculos o en condiciones que dificulten su plena identificación,distintivos similares a éstas, sin el permiso vigente expedido por autoridad de tránsito",Transito,PARTICULAR,CAMION,1
2023,4,B03,"Conducir un vehículo sin placas,no portarlas en el extremo delantero o trasero,portarlas con obstáculos o en condiciones que dificulten su plena identificación,distintivos similares a éstas, sin el permiso vigente expedido por autoridad de tránsito",Transito,PARTICULAR,CAMIONETA,12
2023,4,B03,"Conducir un vehículo sin placas,no portarlas en el extremo delantero o trasero,portarlas con obstáculos o en condiciones que dificulten su plena identificación,distintivos similares a éstas, sin el permiso vigente expedido por autoridad de tránsito",Transito,PARTICULAR,CAMPERO,1
2023,4,B03,"Conducir un vehículo sin placas,no portarlas en el extremo delantero o trasero,portarlas con obstáculos o en condiciones que dificulten su plena identificación,distintivos similares a éstas, sin el permiso vigente expedido por autoridad de tránsito",Transito,PARTICULAR,MOTOCICLETA,25
2023,4,B03,"Conducir un vehículo sin placas,no portarlas en el extremo delantero o trasero,portarlas con obstáculos o en condiciones que dificulten su plena identificación,distintivos similares a éstas, sin el permiso vigente expedido por autoridad de tránsito",Transito,PUBLICO,CAMION,3
2023,4,B03,"Conducir un vehículo sin placas,no portarlas en el extremo delantero o trasero,portarlas con obstáculos o en condiciones que dificulten su plena identificación,distintivos similares a éstas, sin el permiso vigente expedido por autoridad de tránsito",Transito,PUBLICO,CAMIONETA,1
2023,4,B03,"Conducir un vehículo sin placas,no portarlas en el extremo delantero o trasero,portarlas con obstáculos o en condiciones que dificulten su plena identificación,distintivos similares a éstas, sin el permiso vigente expedido por autoridad de tránsito",Transito,PUBLICO,MICROBUS,1
2023,4,B03,"Conducir un vehículo sin placas,no portarlas en el extremo delantero o trasero,portarlas con obstáculos o en condiciones que dificulten su plena identificación,distintivos similares a éstas, sin el permiso vigente expedido por autoridad de tránsito",Transito,PUBLICO,VOLQUETA,1
2023,4,B04,"Conducir un vehículo con placas adulteradas, retocadas o alteradas",Transito,PARTICULAR,AUTOMOVIL,1
2023,4,B04,"Conducir un vehículo con placas adulteradas, retocadas o alteradas",Transito,PARTICULAR,CAMIONETA,1
2023,4,B04,"Conducir un vehículo con placas adulteradas, retocadas o alteradas",Transito,PARTICULAR,MOTOCICLETA,3
2023,4,B04,"Conducir un vehículo con placas adulteradas, retocadas o alteradas",Transito,PUBLICO,CAMIONETA,1
2023,4,B04,"Conducir un vehículo con placas adulteradas, retocadas o alteradas",Transito,PUBLICO,VOLQUETA,1
2023,4,B07,No informar a la autoridad de tránsito competente el cambio de motor o color de un vehículo,Transito,PARTICULAR,AUTOMOVIL,2
2023,4,B07,No informar a la autoridad de tránsito competente el cambio de motor o color de un vehículo,Transito,PARTICULAR,CAMION,1
2023,4,B07,No informar a la autoridad de tránsito competente el cambio de motor o color de un vehículo,Transito,PARTICULAR,CAMIONETA,1
2023,4,B11,"Conducir un vehículo con propaganda, publicidad o adhesivos en sus vidrios que obstaculicen la visibilidad",Transito,PARTICULAR,AUTOMOVIL,1
2023,4,B15,Conducir un vehículo de servicio público que no lleve el aviso de tarifas oficiales en condiciones de fácil lectura para los pasajeros o poseer este aviso deteriorado o adulterado,Transito,PUBLICO,AUTOMOVIL,48
2023,4,B19,"Realizar el cargue o descargue de un vehículo en sitios y horas prohibidas por las autoridades competentes, de acuerdo con lo establecido en las normas correspondientes",Transito,PUBLICO,TRACTO/CAMION,2
2023,4,B22,Llevar niños menores de diez (10) años en el asiento delantero,Transito,PUBLICO,CAMIONETA,1
2023,4,C01,"Presentar licencia de conducción adulterada o ajena, lo cual dará lugar a inmovilización del vehículo",Transito,PARTICULAR,AUTOMOVIL,1
2023,4,C02,Estacionar un vehículo en los sitios prohibidos,Transito,Otros,Otros,1
2023,4,C02,Estacionar un vehículo en los sitios prohibidos,Transito,PARTICULAR,AUTOMOVIL,139
2023,4,C02,Estacionar un vehículo en los sitios prohibidos,Transito,PARTICULAR,CAMION,1
2023,4,C02,Estacionar un vehículo en los sitios prohibidos,Transito,PARTICULAR,CAMIONETA,23
2023,4,C02,Estacionar un vehículo en los sitios prohibidos,Transito,PARTICULAR,CAMPERO,5
2023,4,C02,Estacionar un vehículo en los sitios prohibidos,Transito,PARTICULAR,MOTOCICLETA,67
